id,season,year,name,full_name,status,category,prize,country
2123,2016-2017,2016,Indian Open,2016 Indian Open,Professional,Ranking,300000.0,India
3035,2016-2017,2016,Pink Ribbon,2016 Pink Ribbon,Pro-am,Event,0.0,England
2168,2016-2017,2016,German Grand Prix - Event 4,2016 German Grand Prix - Event 4,Amateur,National Ranking,0.0,Germany
2126,2016-2017,2016,Riga Masters,2016 Riga Masters,Professional,Ranking,138754.0,Latvia
2757,2015-2016,2016,Japanese Amateur Championship,2016 Japanese Amateur Championship,Amateur,National Championship,0.0,Japan
2232,2015-2016,2016,Portuguese Amateur Championship,2016 Portuguese Amateur Championship,Amateur,National Championship,0.0,Portugal
2181,2015-2016,2016,French Amateur Championship,2016 French Amateur Championship,Amateur,National Championship,0.0,France
2436,2015-2016,2016,European Championships - Masters,2016 European Championships - Masters,Amateur,Continental Event,0.0,Lithuania
2435,2015-2016,2016,European Championships - Women,2016 European Championships - Women,Amateur,Continental Event,0.0,Lithuania
2125,2016-2017,2016,European 6-Reds Championship,2016 European 6-Reds Championship,Amateur,6-reds,0.0,Lithuania
2166,2015-2016,2016,United States Amateur Championship,2016 United States Amateur Championship,Amateur,National Championship,0.0,United States
2167,2015-2016,2016,German Grand Prix - Event 3,2016 German Grand Prix - Event 3,Amateur,National Ranking,0.0,Germany
2401,2015-2016,2016,Swiss Amateur Championship,2016 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
2122,2016-2017,2016,Q School - Event 2,2016 Q School - Event 2,Professional,Tour Qualifier,0.0,England
2238,2016-2017,2016,Turkish Amateur Championship,2016 Turkish Amateur Championship,Amateur,National Championship,0.0,Turkey
2180,2015-2016,2016,Belarus Amateur Championship,2016 Belarus Amateur Championship,Amateur,National Championship,0.0,Belarus
2513,2015-2016,2016,Czech Amateur Championship,2016 Czech Amateur Championship,Amateur,National Championship,0.0,Czech Republic
2161,2015-2016,2016,Dutch Amateur Championship,2016 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2200,2015-2016,2016,South African Amateur Championship,2016 South African Amateur Championship,Amateur,National Championship,0.0,South Africa
2121,2016-2017,2016,Q School - Event 1,2016 Q School - Event 1,Professional,Tour Qualifier,0.0,England
2192,2015-2016,2016,Estonian Amateur Championship,2016 Estonian Amateur Championship,Amateur,National Championship,0.0,Estonia
2532,2015-2016,2016,Ukrainian Amateur Championship,2016 Ukrainian Amateur Championship,Amateur,National Championship,0.0,Ukraine
2147,2015-2016,2016,Irish Amateur Championship,2016 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
2151,2015-2016,2016,Norwegian Amateur Championship,2016 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
2551,2016-2017,2016,Swedish Amateur Championship,2016 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
2384,2015-2016,2016,Vienna Open,2016 Vienna Open,Pro-am,Event,0.0,Austria
2210,2015-2016,2016,Finnish Amateur Championship,2016 Finnish Amateur Championship,Amateur,National Championship,0.0,Finland
3160,2015-2016,2016,Iceland Amateur Championship,2016 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
2183,2015-2016,2016,Latvia Amateur Championship,2016 Latvia Amateur Championship,Amateur,National Championship,0.0,Latvia
2150,2015-2016,2016,Scottish Amateur Championship,2016 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
2195,2015-2016,2016,Slovakian Amateur Championship,2016 Slovakian Amateur Championship,Amateur,National Championship,0.0,Slovakia
2160,2015-2016,2016,Canadian Championship,2016 Canadian Championship,Pro-am,National Championship,0.0,Canada
2120,2015-2016,2016,Danish Amateur Championship,2016 Danish Amateur Championship,Amateur,National Championship,0.0,Denmark
2084,2015-2016,2016,Polish Amateur Championship,2016 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
2083,2015-2016,2016,Asian Championship,2016 Asian Championship,Amateur,Continental Event,0.0,Qatar
2063,2015-2016,2016,World Championship,2016 World Championship,Professional,Ranking,1499100.0,England
1364,2015-2016,2016,EBSA Amateur Play Offs,2016 EBSA Amateur Play Offs,Professional,Tour Qualifier,0.0,England
2119,2015-2016,2016,Northern Ireland Amateur Championship,2016 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
1959,2015-2016,2016,Snookerbacker Classic 2016 - Grand Finals,2016 Snookerbacker Classic 2016 - Grand Finals,Amateur,Event,10400.0,England
2277,2015-2016,2016,Womens World Championship,2016 Womens World Championship,Amateur,World Event,0.0,England
2496,2015-2016,2016,Belgian Amateur Championship,2016 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
2812,2015-2016,2016,Channel Island Championship,2016 Channel Island Championship,Amateur,Event,0.0,Jersey
2450,2015-2016,2016,Malta Amateur Championship,2016 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
1354,2015-2016,2016,China Open,2016 China Open,Professional,Ranking,542500.0,China
1917,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 11 - Gloucester,2016 Snookerbacker Classic 2016 - Qualifier 11 - Gloucester,Amateur,Event,0.0,England
1916,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 10 - Gloucester,2016 Snookerbacker Classic 2016 - Qualifier 10 - Gloucester,Amateur,Event,0.0,England
1386,2015-2016,2016,Players Championship Grand Final,2016 Players Championship Grand Final,Professional,Ranking,350000.0,England
2163,2015-2016,2016,Asian 6-red Championship,2016 Asian 6-red Championship,Amateur,Continental Event,0.0,United Arab Emirates
1385,2015-2016,2016,Nordic Snooker Championship,2016 Nordic Snooker Championship,Amateur,Continental Event,0.0,Denmark
2154,2015-2016,2016,German Grand Prix - Event 2,2016 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
1378,2015-2016,2016,World Grand Prix,2016 World Grand Prix,Professional,Ranking,295000.0,Wales
1369,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 8 - Clydebank,2016 Snookerbacker Classic 2016 - Qualifier 8 - Clydebank,Amateur,Event,0.0,Scotland
1370,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 9 - Liverpool,2016 Snookerbacker Classic 2016 - Qualifier 9 - Liverpool,Amateur,Event,0.0,England
2362,2015-2016,2016,Oceania Championship - Ladies,2016 Oceania Championship - Ladies,Amateur,Continental Event,0.0,Australia
1366,2015-2016,2016,Asian Under-21 Championship,2016 Asian Under-21 Championship,Amateur,Continental Event,0.0,Sri Lanka
1405,2015-2016,2016,Oceania Championship,2016 Oceania Championship,Amateur,Continental Event,0.0,Australia
2365,2015-2016,2016,Oceania 6-red Championship - Ladies,2016 Oceania 6-red Championship - Ladies,Amateur,6-reds,0.0,Australia
2364,2015-2016,2016,Oceania 6-red Championship,2016 Oceania 6-red Championship,Amateur,6-reds,0.0,Australia
1363,2015-2016,2016,European Tour - Event 6,2016 European Tour - Event 6,Professional,Minor Ranking,93750.0,Poland
2363,2015-2016,2016,Oceania Under-21 Championship,2016 Oceania Under-21 Championship,Amateur,Continental Event,0.0,Australia
1368,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 7 - Gloucester,2016 Snookerbacker Classic 2016 - Qualifier 7 - Gloucester,Amateur,Event,0.0,England
1367,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 6 - Gloucester,2016 Snookerbacker Classic 2016 - Qualifier 6 - Gloucester,Amateur,Event,0.0,England
2696,2015-2016,2016,Kazakh Amateur Championship,2016 Kazakh Amateur Championship,Amateur,National Championship,0.0,Kazakhstan
1361,2015-2016,2016,Welsh Open,2016 Welsh Open,Professional,Ranking,334000.0,Wales
1358,2015-2016,2016,European Championships - Men,2016 European Championships - Men,Amateur,Continental Event,0.0,Poland
1357,2015-2016,2016,Snooker Shootout,2016 Snooker Shootout,Professional,Invitational,128000.0,England
1352,2015-2016,2016,European Championships - Under 18,2016 European Championships - Under 18,Amateur,Continental Event,0.0,Poland
1353,2015-2016,2016,European Championships - Under 21,2016 European Championships - Under 21,Amateur,Continental Event,0.0,Poland
1348,2015-2016,2016,German Masters,2016 German Masters,Professional,Ranking,275250.0,Germany
2841,2015-2016,2016,Pakistan Amateur Championship,2016 Pakistan Amateur Championship,Amateur,National Championship,0.0,Pakistan
1362,2015-2016,2016,Snookerbacker Classic 2016 - Qualifier 5 - Preston,2016 Snookerbacker Classic 2016 - Qualifier 5 - Preston,Amateur,Event,0.0,England
2190,2015-2016,2016,Albanian Amateur Championship,2016 Albanian Amateur Championship,Amateur,National Championship,0.0,Albania
1349,2015-2016,2016,World Seniors Championship,2016 World Seniors Championship,Professional,Non-ranking,50000.0,England
2165,2015-2016,2016,Indian Amateur Championship,2016 Indian Amateur Championship,Amateur,National Championship,0.0,India
2274,2015-2016,2016,Austrian Amateur Championship,2016 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
1958,2015-2016,2016,English Amateur Championship,2016 English Amateur Championship,Amateur,National Championship,0.0,England
2153,2015-2016,2016,German Grand Prix - Event 1,2016 German Grand Prix - Event 1,Amateur,National Ranking,0.0,Germany
1351,2015-2016,2016,Masters,2016 Masters,Professional,Invitational,600000.0,England
1350,2015-2016,2016,Championship League,2016 Championship League,Professional,League,183400.0,England
2391,2015-2016,2016,3 Kings Open,2016 3 Kings Open,Pro-am,Event,0.0,Austria
2745,2016-2017,2016,Georgian Amateur Championship,2016 Georgian Amateur Championship,Amateur,National Championship,0.0,Georgia
2767,2015-2016,2016,Malaysian Amateur Championship,2016 Malaysian Amateur Championship,Amateur,National Championship,0.0,Malaysia
2751,2016-2017,2016,Sri Lanka Amateur Championship,2016 Sri Lanka Amateur Championship,Amateur,National Championship,0.0,Sri Lanka
2149,2015-2016,2016,Welsh Amateur Championship,2016 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
2176,2015-2016,2016,Jersey Amateur Championship,2016 Jersey Amateur Championship,Amateur,National Championship,0.0,Jersey
2169,2015-2016,2016,Guernsey Amateur Championship,2016 Guernsey Amateur Championship,Amateur,National Championship,0.0,Guernsey
2621,2017-2018,2017,Estonian Amateur Championship,2017 Estonian Amateur Championship,Amateur,National Championship,0.0,Estonia
2781,2017-2018,2017,German Grand Prix - Masters - Event 2,2017 German Grand Prix - Masters - Event 2,Amateur,National Ranking,0.0,Germany
2619,2017-2018,2017,Scottish Open,2017 Scottish Open,Professional,Ranking,386000.0,Scotland
3006,2017-2018,2017,English Amateur Tour - Event 3,2017 English Amateur Tour - Event 3,Amateur,National Ranking,0.0,England
2779,2017-2018,2017,German Grand Prix - Event 1,2017 German Grand Prix - Event 1,Amateur,National Ranking,0.0,Germany
2618,2017-2018,2017,Hungarian Amateur Championship,2017 Hungarian Amateur Championship,Amateur,National Championship,0.0,Hungary
2749,2017-2018,2017,Sri Lanka Amateur Championship,2017 Sri Lanka Amateur Championship,Amateur,National Championship,0.0,Sri Lanka
2616,2017-2018,2017,UK Championship,2017 UK Championship,Professional,Ranking,850000.0,England
2615,2017-2018,2017,Northern Ireland Open,2017 Northern Ireland Open,Professional,Ranking,366000.0,Northern Ireland
2635,2017-2018,2017,World Amateur Championship - Masters,2017 World Amateur Championship - Masters,Amateur,World Event,0.0,Qatar
2633,2017-2018,2017,World Amateur Championship - Men,2017 World Amateur Championship - Men,Amateur,World Event,0.0,Qatar
2634,2017-2018,2017,World Amateur Championship - Women,2017 World Amateur Championship - Women,Amateur,World Event,0.0,Qatar
2607,2017-2018,2017,Shanghai Masters,2017 Shanghai Masters,Professional,Ranking,700000.0,China
2614,2017-2018,2017,German Amateur Championship,2017 German Amateur Championship,Amateur,National Championship,0.0,Germany
2613,2017-2018,2017,Champion of Champions,2017 Champion of Champions,Professional,Invitational,370000.0,England
3313,2017-2018,2017,German Amateur Championship - Masters,2017 German Amateur Championship - Masters,Amateur,National Championship,0.0,Germany
2602,2017-2018,2017,International Championship,2017 International Championship,Professional,Ranking,755000.0,China
3005,2017-2018,2017,English Amateur Tour - Event 2,2017 English Amateur Tour - Event 2,Amateur,National Ranking,0.0,England
2833,2017-2018,2017,German 6-red Championship,2017 German 6-red Championship,Amateur,6-reds,0.0,Germany
2608,2017-2018,2017,English Open,2017 English Open,Professional,Ranking,408500.0,England
2780,2017-2018,2017,German Grand Prix - Masters - Event 1,2017 German Grand Prix - Masters - Event 1,Amateur,National Ranking,0.0,Germany
2609,2017-2018,2017,Ukrainian Amateur Championship,2017 Ukrainian Amateur Championship,Amateur,National Championship,0.0,Ukraine
3286,2017-2018,2017,Australian Open Championship,2017 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
2476,2017-2018,2017,European Masters,2017 European Masters,Professional,Ranking,365000.0,Belgium
2611,2017-2018,2017,Kazakh Amateur Championship,2017 Kazakh Amateur Championship,Amateur,National Championship,0.0,Kazakhstan
3297,2017-2018,2017,World Under-16 Championship - Men,2017 World Under-16 Championship - Men,Amateur,World Event,0.0,Russia
3298,2017-2018,2017,World Under-16 Championship - Women,2017 World Under-16 Championship - Women,Amateur,World Event,0.0,Russia
3004,2017-2018,2017,English Amateur Tour - Event 1,2017 English Amateur Tour - Event 1,Amateur,National Ranking,0.0,England
2639,,2017,Asian Indoor Games - Men,2017 Asian Indoor Games - Men,Pro-am,Continental Event,0.0,Turkmenistan
2640,,2017,Asian Indoor Games - 6-Reds Men,2017 Asian Indoor Games - 6-Reds Men,Pro-am,Continental Event,0.0,Turkmenistan
2641,,2017,Asian Indoor Games - 6-Reds Women,2017 Asian Indoor Games - 6-Reds Women,Amateur,Continental Event,0.0,Turkmenistan
2477,2017-2018,2017,World Open,2017 World Open,Professional,Ranking,697000.0,China
2740,2017-2018,2017,Russian Amateur Championship,2017 Russian Amateur Championship,Amateur,National Championship,0.0,Russia
2478,2017-2018,2017,Indian Open,2017 Indian Open,Professional,Ranking,321000.0,India
2617,2017-2018,2017,6-Reds World Championship,2017 6-Reds World Championship,Professional,6-reds,207000.0,Thailand
2603,2017-2018,2017,Italian Amateur Championship,2017 Italian Amateur Championship,Amateur,National Championship,0.0,Italy
3168,2017-2018,2017,Papua New Guinea Amateur Championship,2017 Papua New Guinea Amateur Championship,Amateur,National Championship,0.0,Papua New Guinea
2484,2017-2018,2017,Paul Hunter Classic,2017 Paul Hunter Classic,Professional,Ranking,105100.0,Germany
3240,2017-2018,2017,South East Asian Games,2017 South East Asian Games,Amateur,Continental Event,0.0,Malaysia
2610,2017-2018,2017,Australian Amateur Championship,2017 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
2424,2017-2018,2017,China Championship,2017 China Championship,Professional,Ranking,697000.0,China
2636,2017-2018,2017,IBSF 6-Reds World Championship - Men,2017 IBSF 6-Reds World Championship - Men,Amateur,World Event,0.0,Egypt
2637,2017-2018,2017,IBSF 6-Reds World Championship - Women,2017 IBSF 6-Reds World Championship - Women,Amateur,World Event,0.0,Egypt
2479,,2017,World Games,2017 World Games,Pro-am,World Event,0.0,Poland
2475,2017-2018,2017,Hong Kong Masters,2017 Hong Kong Masters,Professional,Invitational,315000.0,Hong Kong
2605,2017-2018,2017,New Zealand Amateur Championship,2017 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
2473,2017-2018,2017,World Under-21 Championship - Men,2017 World Under-21 Championship - Men,Amateur,World Event,0.0,China
2474,2017-2018,2017,World Under-21 Championship - Women,2017 World Under-21 Championship - Women,Amateur,World Event,0.0,China
2471,2017-2018,2017,World Under-18 Championship - Men,2017 World Under-18 Championship - Men,Amateur,World Event,0.0,China
2472,2017-2018,2017,World Under-18 Championship - Women,2017 World Under-18 Championship - Women,Amateur,World Event,0.0,China
2768,2015-2016,2017,Malaysian Amateur Championship,2017 Malaysian Amateur Championship,Amateur,National Championship,0.0,Malaysia
3036,2017-2018,2017,Pink Ribbon,2017 Pink Ribbon,Pro-am,Event,4090.0,England
2642,2017-2018,2017,Asian 6-red Championship,2017 Asian 6-red Championship,Amateur,Continental Event,0.0,Kyrgyzstan
2778,2016-2017,2017,German Grand Prix - Event 5,2017 German Grand Prix - Event 5,Amateur,National Ranking,0.0,Germany
2423,2017-2018,2017,Riga Masters,2017 Riga Masters,Professional,Ranking,222000.0,Latvia
2531,2016-2017,2017,Latvia Amateur Championship,2017 Latvia Amateur Championship,Amateur,National Championship,0.0,Latvia
2455,2017-2018,2017,European Championships - Masters,2017 European Championships - Masters,Amateur,Continental Event,0.0,Albania
2456,2017-2018,2017,European Championships - Women,2017 European Championships - Women,Amateur,Continental Event,0.0,Albania
2447,,2017,European Snooker Open,2017 European Snooker Open,Amateur,Continental Event,0.0,Albania
2433,2017-2018,2017,European 6-Reds Championship,2017 European 6-Reds Championship,Amateur,Continental Event,0.0,Albania
2438,2016-2017,2017,Scottish Amateur Championship,2017 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
2388,2016-2017,2017,United States Amateur Championship,2017 United States Amateur Championship,Amateur,National Championship,0.0,United States
2427,2016-2017,2017,Norwegian Amateur Championship,2017 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
2511,2016-2017,2017,Portuguese Amateur Championship,2017 Portuguese Amateur Championship,Amateur,National Championship,0.0,Portugal
2428,2016-2017,2017,Swedish Amateur Championship,2017 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
2753,2016-2017,2017,Japanese Amateur Championship,2017 Japanese Amateur Championship,Amateur,National Championship,0.0,Japan
2434,2016-2017,2017,Iceland Amateur Championship,2017 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
2404,2016-2017,2017,African Championship - Men,2017 African Championship - Men,Amateur,Continental Event,0.0,Tunisia
2398,2017-2018,2017,Q School - Event 2,2017 Q School - Event 2,Professional,Tour Qualifier,0.0,England
2530,2016-2017,2017,Belgian Amateur Championship,2017 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
2403,2016-2017,2017,African Championship - Masters,2017 African Championship - Masters,Amateur,Continental Event,0.0,Tunisia
2412,2016-2017,2017,German Grand Prix - Event 4,2017 German Grand Prix - Event 4,Amateur,National Ranking,0.0,Germany
2402,2016-2017,2017,African 6-red Championship,2017 African 6-red Championship,Amateur,Continental Event,0.0,Tunisia
2694,2016-2017,2017,Danish Amateur Championship,2017 Danish Amateur Championship,Amateur,National Championship,0.0,Denmark
2389,2016-2017,2017,Canadian Championship,2017 Canadian Championship,Amateur,National Championship,0.0,Canada
2397,2017-2018,2017,Q School - Event 1,2017 Q School - Event 1,Professional,Tour Qualifier,0.0,England
2523,2016-2017,2017,Belarus Amateur Championship,2017 Belarus Amateur Championship,Amateur,National Championship,0.0,Belarus
2512,2016-2017,2017,Czech Amateur Championship,2017 Czech Amateur Championship,Amateur,National Championship,0.0,Czech Republic
2400,2016-2017,2017,Swiss Amateur Championship,2017 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
2426,2016-2017,2017,Finnish Amateur Championship,2017 Finnish Amateur Championship,Amateur,National Championship,0.0,Finland
2386,2016-2017,2017,Irish Amateur Championship,2017 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
2449,2016-2017,2017,South African Amateur Championship,2017 South African Amateur Championship,Amateur,National Championship,0.0,South Africa
2385,2016-2017,2017,Vienna Open,2017 Vienna Open,Pro-am,Event,0.0,Austria
2448,2016-2017,2017,Malta Amateur Championship,2017 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
2425,2016-2017,2017,Lithuanian Amateur Championship,2017 Lithuanian Amateur Championship,Amateur,National Championship,0.0,Lithuania
2466,2016-2017,2017,Slovakian Amateur Championship,2017 Slovakian Amateur Championship,Amateur,National Championship,0.0,Slovakia
2399,2016-2017,2017,Asian Championship,2017 Asian Championship,Amateur,Continental Event,0.0,Qatar
2411,2016-2017,2017,Danish Under 21 Championship,2017 Danish Under 21 Championship,Amateur,National Championship,0.0,Denmark
2413,2016-2017,2017,German Grand Prix - Masters - Event 4,2017 German Grand Prix - Masters - Event 4,Amateur,National Ranking,0.0,Germany
2352,2016-2017,2017,World Championship,2017 World Championship,Professional,Ranking,1751000.0,England
2380,2016-2017,2017,Dutch Amateur Championship,2017 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2357,2016-2017,2017,Asian Championship - Ladies,2017 Asian Championship - Ladies,Amateur,Continental Event,0.0,India
2360,2016-2017,2017,EBSA Amateur Play Offs,2017 EBSA Amateur Play Offs,Professional,Tour Qualifier,0.0,England
2355,2016-2017,2017,Asian Under-21 Championship,2017 Asian Under-21 Championship,Amateur,Continental Event,0.0,India
2312,2016-2017,2017,English Amateur Championship,2017 English Amateur Championship,Amateur,National Championship,0.0,England
2818,2016-2017,2017,Channel Island Championship,2017 Channel Island Championship,Amateur,Event,0.0,Guernsey
2422,2016-2017,2017,Polish Amateur Championship,2017 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
2264,2016-2017,2017,China Open,2017 China Open,Professional,Ranking,516000.0,China
2276,2016-2017,2017,Womens World Championship,2017 Womens World Championship,Amateur,World Event,14400.0,Singapore
3003,2016-2017,2017,English Amateur Tour - Event 6,2017 English Amateur Tour - Event 6,Amateur,National Ranking,0.0,England
2313,2016-2017,2017,Oceania Championship,2017 Oceania Championship,Amateur,Continental Event,0.0,Australia
2272,2016-2017,2017,European Championships - Men,2017 European Championships - Men,Amateur,Continental Event,0.0,Cyprus
2361,2016-2017,2017,Oceania 6-red Championship - Ladies,2017 Oceania 6-red Championship - Ladies,Amateur,6-reds,0.0,Australia
2406,2016-2017,2017,German Grand Prix - Event 3,2017 German Grand Prix - Event 3,Amateur,National Ranking,0.0,Germany
2359,2016-2017,2017,Oceania 6-red Championship,2017 Oceania 6-red Championship,Amateur,6-reds,0.0,Australia
2356,2016-2017,2017,Oceania Championship - Ladies,2017 Oceania Championship - Ladies,Amateur,Continental Event,0.0,Australia
2271,2016-2017,2017,European Championships - Under 21,2017 European Championships - Under 21,Amateur,Continental Event,0.0,Cyprus
2358,2016-2017,2017,Oceania Under-21 Championship,2017 Oceania Under-21 Championship,Amateur,Continental Event,0.0,Australia
2269,2016-2017,2017,European Championships - Under 18,2017 European Championships - Under 18,Amateur,Continental Event,0.0,Cyprus
2270,2016-2017,2017,Players Championship,2017 Players Championship,Professional,Ranking,375000.0,Wales
2840,2016-2017,2017,Brunei Amateur Championship,2017 Brunei Amateur Championship,Amateur,National Championship,0.0,Brunei
2267,2016-2017,2017,Gibraltar Open,2017 Gibraltar Open,Professional,Ranking,93750.0,Gibraltar
2381,2016-2017,2017,Jersey Amateur Championship,2017 Jersey Amateur Championship,Amateur,National Championship,0.0,Jersey
3002,2016-2017,2017,English Amateur Tour - Event 5,2017 English Amateur Tour - Event 5,Amateur,National Ranking,0.0,England
2266,2016-2017,2017,Snooker Shootout,2017 Snooker Shootout,Professional,Ranking,130000.0,England
2409,2016-2017,2017,German Grand Prix - Masters - Event 3,2017 German Grand Prix - Masters - Event 3,Amateur,National Ranking,0.0,Germany
2268,2016-2017,2017,Welsh Open,2017 Welsh Open,Professional,Ranking,366000.0,Wales
2612,2016-2017,2017,Kyrgyzstan Amateur Championship,2017 Kyrgyzstan Amateur Championship,Amateur,National Championship,0.0,Kyrgyzstan
2265,2016-2017,2017,World Grand Prix,2017 World Grand Prix,Professional,Ranking,375000.0,England
2259,2016-2017,2017,German Masters,2017 German Masters,Professional,Ranking,286450.0,Germany
2836,2016-2017,2017,Pakistan Amateur Championship,2017 Pakistan Amateur Championship,Amateur,National Championship,0.0,Pakistan
2876,2016-2017,2017,Indian Amateur Championship,2017 Indian Amateur Championship,Amateur,National Championship,0.0,India
2273,2016-2017,2017,Austrian Amateur Championship,2017 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
2405,2016-2017,2017,German Grand Prix - Event 2,2017 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
2263,2016-2017,2017,Nordic Snooker Championship,2017 Nordic Snooker Championship,Amateur,Continental Event,0.0,Iceland
2260,2016-2017,2017,Masters,2017 Masters,Professional,Invitational,600000.0,England
3001,2016-2017,2017,English Amateur Tour - Event 4,2017 English Amateur Tour - Event 4,Amateur,National Ranking,0.0,England
2390,2016-2017,2017,3 Kings Open,2017 3 Kings Open,Pro-am,Event,0.0,Austria
2262,2016-2017,2017,Championship League,2017 Championship League,Professional,League,181800.0,England
2702,2016-2017,2017,French Amateur Championship,2017 French Amateur Championship,Amateur,National Championship,0.0,France
2746,2017-2018,2017,Georgian Amateur Championship,2017 Georgian Amateur Championship,Amateur,National Championship,0.0,Georgia
2387,2016-2017,2017,Northern Ireland Amateur Championship,2017 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
2296,2016-2017,2017,Welsh Amateur Championship,2017 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
2897,2016-2017,2017,Guernsey Amateur Championship,2017 Guernsey Amateur Championship,Amateur,National Championship,0.0,Guernsey
3012,2018-2019,2018,English Amateur Tour - Event 3,2018 English Amateur Tour - Event 3,Amateur,National Ranking,0.0,England
2758,2018-2019,2018,Scottish Open,2018 Scottish Open,Professional,Ranking,364000.0,Scotland
2754,2018-2019,2018,Estonian Amateur Championship,2018 Estonian Amateur Championship,Amateur,National Championship,0.0,Estonia
2789,2018-2019,2018,German Grand Prix - Masters - Event 2,2018 German Grand Prix - Masters - Event 2,Amateur,National Ranking,0.0,Germany
2755,2018-2019,2018,Hungarian Amateur Championship,2018 Hungarian Amateur Championship,Amateur,National Championship,0.0,Hungary
3356,2018-2019,2018,Romania - National League - Event 10,2018 Romania - National League - Event 10,Amateur,National Ranking,0.0,Romania
2756,2018-2019,2018,Spanish Amateur Championship,2018 Spanish Amateur Championship,Amateur,National Championship,0.0,Spain
2750,2018-2019,2018,Sri Lanka Amateur Championship,2018 Sri Lanka Amateur Championship,Amateur,National Championship,0.0,Sri Lanka
3011,2018-2019,2018,English Amateur Tour - Event 2,2018 English Amateur Tour - Event 2,Amateur,National Ranking,0.0,England
2744,2018-2019,2018,UK Championship,2018 UK Championship,Professional,Ranking,845000.0,England
2763,2018-2019,2018,Challenge Tour - Event 8,2018 Challenge Tour - Event 8,Amateur,Event,9875.0,Hungary
2743,2018-2019,2018,World Amateur Championship - Masters,2018 World Amateur Championship - Masters,Amateur,World Event,0.0,Myanmar
2741,2018-2019,2018,World Amateur Championship - Men,2018 World Amateur Championship - Men,Amateur,World Event,0.0,Myanmar
2742,2018-2019,2018,World Amateur Championship - Women,2018 World Amateur Championship - Women,Amateur,World Event,0.0,Myanmar
2790,2018-2019,2018,German Grand Prix - Event 1,2018 German Grand Prix - Event 1,Amateur,National Ranking,0.0,Germany
3355,2018-2019,2018,Romania - National League - Event 9,2018 Romania - National League - Event 9,Amateur,National Ranking,0.0,Romania
2736,2018-2019,2018,Northern Ireland Open,2018 Northern Ireland Open,Professional,Ranking,364000.0,Northern Ireland
3354,2018-2019,2018,Romania - National League - Event 8,2018 Romania - National League - Event 8,Amateur,National Ranking,0.0,Romania
2733,2018-2019,2018,German Amateur Championship,2018 German Amateur Championship,Amateur,National Championship,0.0,Germany
2732,2018-2019,2018,Champion of Champions,2018 Champion of Champions,Professional,Invitational,370000.0,England
3314,2018-2019,2018,German Amateur Championship - Masters,2018 German Amateur Championship - Masters,Amateur,National Championship,0.0,Germany
2730,2018-2019,2018,International Championship,2018 International Championship,Professional,Ranking,772000.0,China
2788,2018-2019,2018,German Grand Prix - Masters - Event 1,2018 German Grand Prix - Masters - Event 1,Amateur,National Ranking,0.0,Germany
3014,2018-2019,2018,English Amateur Tour - Event 5,2018 English Amateur Tour - Event 5,Amateur,National Ranking,0.0,England
3353,2018-2019,2018,Romania - National League - Event 7,2018 Romania - National League - Event 7,Amateur,National Ranking,0.0,Romania
3287,2018-2019,2018,Australian Open Championship,2018 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
2739,2018-2019,2018,Russian Amateur Championship,2018 Russian Amateur Championship,Amateur,National Championship,0.0,Russia
