tournament_id,match_id,stage,best_of,player1_name,player2_name,player1_score,player2_score,season,year,tournament_name,tournament_country,tournament_prize_pool,tournament_status,player1_country,player2_country,match_winner,match_winner_country,is_international_match,is_international_tournament
438,50312,Round 1,9,Graeme Dott,Stephen Jamieson,5,2,1994-1995,1994,UK Championship,England,372025.0,Professional,Scotland,England,Graeme Dott,Scotland,False,False
438,50315,Round 1,9,Mark Fenton,Evan Munro,5,3,1994-1995,1994,UK Championship,England,372025.0,Professional,Wales,Scotland,Mark Fenton,Wales,False,False
438,50311,Round 1,9,Gary Kwok,Neal Jones,5,2,1994-1995,1994,UK Championship,England,372025.0,Professional,Hong Kong,England,Gary Kwok,Hong Kong,True,False
438,50308,Round 1,9,Andy Neck,Donal Bonar,5,0,1994-1995,1994,UK Championship,England,372025.0,Professional,England,Ireland,Andy Neck,England,False,False
438,50307,Round 1,9,Andrew Peters,Eddie Barker,5,0,1994-1995,1994,UK Championship,England,372025.0,Professional,Wales,England,Andrew Peters,Wales,False,False
438,50319,Round 1,9,Tai Pichit,James O'Sullivan,5,2,1994-1995,1994,UK Championship,England,372025.0,Professional,Thailand,England,Tai Pichit,Thailand,True,False
438,50310,Round 1,9,Dean Richardson,Steve Day,5,4,1994-1995,1994,UK Championship,England,372025.0,Professional,England,England,Dean Richardson,England,False,False
438,50313,Round 1,9,Johan van Goetham,David Sharpe,5,1,1994-1995,1994,UK Championship,England,372025.0,Professional,Belgium,England,Johan van Goetham,Belgium,True,False
438,50314,Round 1,9,Lee Walker,Mark Miller,5,2,1994-1995,1994,UK Championship,England,372025.0,Professional,Wales,England,Lee Walker,Wales,False,False
438,50316,Round 1,9,Nut Wiangchai,Nick Spelman,5,4,1994-1995,1994,UK Championship,England,372025.0,Professional,Thailand,England,Nut Wiangchai,Thailand,True,False
446,51596,Final,35,Stephen Hendry,Jimmy White,18,17,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Stephen Hendry,Scotland,False,False
446,51598,Semi-final,31,Stephen Hendry,Steve Davis,16,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Stephen Hendry,Scotland,False,False
446,51597,Semi-final,31,Jimmy White,Darren Morgan,16,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Jimmy White,England,False,False
446,51602,Quarter-final,25,Steve Davis,James Wattana,13,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Thailand,Steve Davis,England,True,False
446,51601,Quarter-final,25,Stephen Hendry,Nigel Bond,13,8,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Stephen Hendry,Scotland,False,False
446,51599,Quarter-final,25,Darren Morgan,John Parrott,13,11,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Darren Morgan,Wales,False,False
446,51600,Quarter-final,25,Jimmy White,Ken Doherty,13,10,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Ireland,Jimmy White,England,False,False
446,51608,Last 16,25,Nigel Bond,Terry Griffiths,13,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Nigel Bond,England,False,False
446,51610,Last 16,25,Steve Davis,Steve James,13,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Steve Davis,England,False,False
446,51607,Last 16,25,Ken Doherty,Alan McManus,13,11,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Scotland,Ken Doherty,Ireland,False,False
446,51609,Last 16,25,Stephen Hendry,Dave Harold,13,2,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Stephen Hendry,Scotland,False,False
446,51603,Last 16,25,Darren Morgan,Willie Thorne,13,12,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Darren Morgan,Wales,False,False
446,51606,Last 16,25,John Parrott,Ronnie O'Sullivan,13,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,John Parrott,England,False,False
446,51604,Last 16,25,James Wattana,Brian Morgan,13,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Thailand,England,James Wattana,Thailand,True,False
446,51605,Last 16,25,Jimmy White,Neal Foulds,13,10,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jimmy White,England,False,False
446,51620,Last 32,19,Nigel Bond,Cliff Thorburn,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Canada,Nigel Bond,England,True,False
446,51623,Last 32,19,Steve Davis,Dene O'Kane,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,New Zealand,Steve Davis,England,True,False
446,51618,Last 32,19,Ken Doherty,Alex Higgins,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Northern Ireland,Ken Doherty,Ireland,False,False
446,51619,Last 32,19,Neal Foulds,Anthony Davies,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Neal Foulds,England,False,False
446,51625,Last 32,19,Terry Griffiths,Mark Davis,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Terry Griffiths,Wales,False,False
446,51614,Last 32,19,Dave Harold,David Roe,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Dave Harold,England,False,False
446,51622,Last 32,19,Stephen Hendry,Surinder Gill,10,1,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Stephen Hendry,Scotland,False,False
446,51624,Last 32,19,Steve James,Les Dodd,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Steve James,England,False,False
446,51611,Last 32,19,Alan McManus,Fergal O'Brien,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,Ireland,Alan McManus,Scotland,False,False
446,51612,Last 32,19,Brian Morgan,Martin Clark,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Brian Morgan,England,False,False
446,51613,Last 32,19,Darren Morgan,Mark King,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Darren Morgan,Wales,False,False
446,51621,Last 32,19,Ronnie O'Sullivan,Dennis Taylor,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Northern Ireland,Ronnie O'Sullivan,England,False,False
446,51617,Last 32,19,John Parrott,Drew Henry,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,John Parrott,England,False,False
446,51626,Last 32,19,Willie Thorne,Gary Ponting,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Willie Thorne,England,False,False
446,51615,Last 32,19,James Wattana,Peter Ebdon,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Thailand,England,James Wattana,Thailand,True,False
446,51616,Last 32,19,Jimmy White,Billy Snaddon,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Jimmy White,England,False,False
446,51628,Last 48,19,Anthony Davies,Joe Johnson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Anthony Davies,Wales,False,False
446,51638,Last 48,19,Mark Davis,Jason Ferguson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark Davis,England,False,False
446,51637,Last 48,19,Les Dodd,Doug Mountjoy,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Les Dodd,England,False,False
446,51640,Last 48,19,Peter Ebdon,Stefan Mazrocis,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Peter Ebdon,England,False,False
446,51642,Last 48,19,Surinder Gill,Mark Bennett,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Surinder Gill,England,False,False
446,51632,Last 48,19,Dave Harold,Alain Robidoux,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Canada,Dave Harold,England,True,False
446,51634,Last 48,19,Drew Henry,Mike Hallett,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Drew Henry,Scotland,False,False
446,51627,Last 48,19,Alex Higgins,Tony Knowles,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Northern Ireland,England,Alex Higgins,Northern Ireland,False,False
446,51639,Last 48,19,Mark King,Gary Wilkinson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark King,England,False,False
446,51630,Last 48,19,Brian Morgan,Dean Reynolds,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Brian Morgan,England,False,False
446,51635,Last 48,19,Fergal O'Brien,Mick Price,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,England,Fergal O'Brien,Ireland,False,False
446,51633,Last 48,19,Dene O'Kane,Stephen Lee,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,New Zealand,England,Dene O'Kane,New Zealand,True,False
446,51641,Last 48,19,Ronnie O'Sullivan,Tony Jones,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Ronnie O'Sullivan,England,False,False
446,51636,Last 48,19,Gary Ponting,Mark Johnston-Allen,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Gary Ponting,England,False,False
446,51629,Last 48,19,Billy Snaddon,Joe Swail,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,Northern Ireland,Billy Snaddon,Scotland,False,False
446,51631,Last 48,19,Cliff Thorburn,Tony Drago,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Canada,Malta,Cliff Thorburn,Canada,True,False
446,51644,Last 64,19,Anthony Davies,Noppadon Noppachorn,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,Thailand,Anthony Davies,Wales,True,False
446,51653,Last 64,19,Mark Davis,Jim Wych,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Canada,Mark Davis,England,True,False
446,51652,Last 64,19,Les Dodd,Nigel Gilbert,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Les Dodd,England,False,False
446,51658,Last 64,19,Surinder Gill,Matthew Couch,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Surinder Gill,England,False,False
446,51648,Last 64,19,Dave Harold,Wayne Jones,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Dave Harold,England,False,False
446,51649,Last 64,19,Drew Henry,Sean Storey,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Drew Henry,Scotland,False,False
446,51643,Last 64,19,Alex Higgins,Andrew Cairns,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Northern Ireland,England,Alex Higgins,Northern Ireland,False,False
446,51654,Last 64,19,Mark King,Sean Lanigan,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark King,England,False,False
446,51657,Last 64,19,Stephen Lee,Anthony Hamilton,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Stephen Lee,England,False,False
446,51656,Last 64,19,Stefan Mazrocis,Nick Terry,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Stefan Mazrocis,England,False,False
446,51646,Last 64,19,Brian Morgan,Jason Weston,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Brian Morgan,England,False,False
446,51650,Last 64,19,Fergal O'Brien,Mark O'Sullivan,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Ireland,Fergal O'Brien,Ireland,False,False
446,51655,Last 64,19,Ronnie O'Sullivan,Andy Hicks,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Ronnie O'Sullivan,England,False,False
446,51651,Last 64,19,Gary Ponting,Adrian Rosa,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Gary Ponting,England,False,False
446,51645,Last 64,19,Billy Snaddon,Steve Newbury,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,Wales,Billy Snaddon,Scotland,False,False
446,51647,Last 64,19,Cliff Thorburn,Rod Lawler,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Canada,England,Cliff Thorburn,Canada,True,False
446,51661,Last 96,19,Andrew Cairns,Eddie Charlton,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Australia,Andrew Cairns,England,True,False
446,51678,Last 96,19,Matthew Couch,Peter Francisco,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,South Africa,Matthew Couch,England,True,False
446,51663,Last 96,19,Anthony Davies,Ian Graham,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Anthony Davies,Wales,False,False
446,51675,Last 96,19,Mark Davis,Stephen Murphy,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Ireland,Mark Davis,England,False,False
446,51674,Last 96,19,Les Dodd,Craig Edwards,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Les Dodd,England,False,False
446,51680,Last 96,19,Nigel Gilbert,Bradley Jones,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Nigel Gilbert,England,False,False
446,51689,Last 96,19,Surinder Gill,Jonathan Birch,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Surinder Gill,England,False,False
446,51664,Last 96,19,Anthony Hamilton,Joe Grech,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Malta,Anthony Hamilton,England,True,False
446,51668,Last 96,19,Dave Harold,John Burns,10,0,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Dave Harold,England,False,False
446,51669,Last 96,19,Drew Henry,Mike Dunn,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Drew Henry,Scotland,False,False
446,51662,Last 96,19,Andy Hicks,Bjorn L'Orange,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Norway,Andy Hicks,England,True,False
446,51660,Last 96,19,Alex Higgins,Colin Kelly,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Northern Ireland,England,Alex Higgins,Northern Ireland,False,False
446,51690,Last 96,19,Wayne Jones,Leigh Robinson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Wayne Jones,Wales,False,False
446,51676,Last 96,19,Mark King,Silvino Francisco,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,South Africa,Mark King,England,True,False
446,51684,Last 96,19,Sean Lanigan,Jason Prince,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Northern Ireland,Sean Lanigan,England,False,False
446,51682,Last 96,19,Rod Lawler,Jimmy Michie,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Rod Lawler,England,False,False
446,51687,Last 96,19,Stephen Lee,Tony Meo,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Stephen Lee,England,False,False
446,51686,Last 96,19,Stefan Mazrocis,Paul Davies,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Stefan Mazrocis,England,False,False
446,51666,Last 96,19,Brian Morgan,Jim Chambers,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Brian Morgan,England,False,False
446,51688,Last 96,19,Steve Newbury,Sefton Payne,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Steve Newbury,Wales,False,False
446,51681,Last 96,19,Noppadon Noppachorn,Jack McLaughlin,10,1,1993-1994,1994,World Championship,England,1026400.0,Professional,Thailand,Northern Ireland,Noppadon Noppachorn,Thailand,True,False
446,51670,Last 96,19,Fergal O'Brien,Tony Chappel,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Wales,Fergal O'Brien,Ireland,False,False
446,51677,Last 96,19,Mark O'Sullivan,Cliff Wilson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Wales,Mark O'Sullivan,Ireland,False,False
446,51683,Last 96,19,Ronnie O'Sullivan,Jeff Cundy,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Ronnie O'Sullivan,England,False,False
446,51671,Last 96,19,Gary Ponting,Bob Chaperon,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Canada,Gary Ponting,England,True,False
446,51659,Last 96,19,Adrian Rosa,Eugene Hughes,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Ireland,Adrian Rosa,England,False,False
446,51665,Last 96,19,Billy Snaddon,Mark Williams,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,Wales,Billy Snaddon,Scotland,False,False
446,51685,Last 96,19,Sean Storey,Dave Finbow,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Sean Storey,England,False,False
446,51679,Last 96,19,Nick Terry,Paul Cavney,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Nick Terry,England,False,False
446,51667,Last 96,19,Cliff Thorburn,Stuart Pettman,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,Canada,England,Cliff Thorburn,Canada,True,False
446,51672,Last 96,19,Jason Weston,Danny Fowler,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jason Weston,England,False,False
446,51673,Last 96,19,Jim Wych,Michael Judge,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Canada,Ireland,Jim Wych,Canada,True,False
446,51705,Last 128,19,John Burns,Jason Walton,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,John Burns,England,False,False
446,52779,Last 128,19,Andrew Cairns,Dave Gilbert,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Andrew Cairns,England,False,False
446,51715,Last 128,19,Paul Cavney,Neil Mosley,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Paul Cavney,England,False,False
446,51702,Last 128,19,Jim Chambers,Wayne Rendle,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jim Chambers,England,False,False
446,51711,Last 128,19,Matthew Couch,Robert Marshall,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Matthew Couch,England,False,False
446,51701,Last 128,19,Jeff Cundy,Mark Rowing,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jeff Cundy,England,False,False
446,51693,Last 128,19,Anthony Davies,Peter Gilchrist,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Anthony Davies,Wales,False,False
446,51707,Last 128,19,Mark Davis,David McLellan,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Mark Davis,England,False,False
446,51713,Last 128,19,Mike Dunn,Robert Chapman,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mike Dunn,England,False,False
446,51697,Last 128,19,Craig Edwards,David Taylor,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Craig Edwards,England,False,False
446,51722,Last 128,19,Surinder Gill,Steve Judd,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Surinder Gill,England,False,False
446,51704,Last 128,19,Joe Grech,Paul Gibson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,Malta,England,Joe Grech,Malta,True,False
446,51695,Last 128,19,Bradley Jones,Nick Walker,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Bradley Jones,England,False,False
446,51712,Last 128,19,Michael Judge,Steve Lemmens,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,Belgium,Michael Judge,Ireland,True,False
446,51696,Last 128,19,Colin Kelly,Dominic Dale,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Wales,Colin Kelly,England,False,False
446,51708,Last 128,19,Mark King,Brian Rowswell,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark King,England,False,False
446,51694,Last 128,19,Bjorn L'Orange,Gary Peters,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Norway,Wales,Bjorn L'Orange,Norway,True,False
446,51716,Last 128,19,Sean Lanigan,Andrew Atkinson,10,2,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Sean Lanigan,England,False,False
446,51720,Last 128,19,Stephen Lee,Warren King,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Australia,Stephen Lee,England,True,False
446,51719,Last 128,19,Stefan Mazrocis,Chris Small,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Stefan Mazrocis,England,False,False
446,51703,Last 128,19,Jimmy Michie,Steve Meakin,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jimmy Michie,England,False,False
446,51714,Last 128,19,Noppadon Noppachorn,Eddie Manning,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,Thailand,England,Noppadon Noppachorn,Thailand,True,False
446,51698,Last 128,19,Fergal O'Brien,Peter Daubney,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,England,Fergal O'Brien,Ireland,False,False
446,51709,Last 128,19,Mark O'Sullivan,Oliver King,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,England,Mark O'Sullivan,Ireland,False,False
446,51718,Last 128,19,Sefton Payne,Tony Rampello,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Sefton Payne,England,False,False
446,51721,Last 128,19,Stuart Pettman,Euan Henderson,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Stuart Pettman,England,False,False
446,51699,Last 128,19,Gary Ponting,Barry Pinches,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Gary Ponting,England,False,False
446,51706,Last 128,19,Leigh Robinson,John Higgins,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Leigh Robinson,England,False,False
446,51691,Last 128,19,Adrian Rosa,Anton Bishop,10,1,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Adrian Rosa,England,False,False
446,51717,Last 128,19,Sean Storey,Guy Dennis,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Sean Storey,England,False,False
446,51700,Last 128,19,Jason Weston,Steve Duggan,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jason Weston,England,False,False
446,51710,Last 128,19,Mark Williams,Yasin Merchant,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,India,Mark Williams,Wales,True,False
446,51724,Round 5,19,Andrew Atkinson,Ken Owers,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Andrew Atkinson,England,False,False
446,51727,Round 5,19,Anton Bishop,Pat Kenny,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Anton Bishop,England,False,False
446,51751,Round 5,19,John Burns,Bob Harris,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,John Burns,England,False,False
446,51725,Round 5,19,Andrew Cairns,Suriya Suwannasingh,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Thailand,Andrew Cairns,England,True,False
446,51766,Round 5,19,Paul Cavney,Paddy Browne,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Ireland,Paul Cavney,England,False,False
446,51748,Round 5,19,Jim Chambers,Matt Wilson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jim Chambers,England,False,False
446,51770,Round 5,19,Robert Chapman,Karl Payne,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Robert Chapman,England,False,False
446,51759,Round 5,19,Matthew Couch,Tony Wilson,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Isle of Man,Matthew Couch,England,True,False
446,51747,Round 5,19,Jeff Cundy,Steve Longworth,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Jeff Cundy,England,False,False
446,51738,Round 5,19,Dominic Dale,Colin Roscoe,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,Wales,Dominic Dale,Wales,False,False
446,51768,Round 5,19,Peter Daubney,Mick Fisher,10,1,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Peter Daubney,England,False,False
446,51726,Round 5,19,Anthony Davies,Mark Flowerdew,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,Wales,England,Anthony Davies,Wales,False,False
446,51754,Round 5,19,Mark Davis,Kevin Ashby,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark Davis,England,False,False
446,51744,Round 5,19,Guy Dennis,Robby Foldvari,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Australia,Guy Dennis,England,True,False
446,51777,Round 5,19,Steve Duggan,Darren Hackeson,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Steve Duggan,England,False,False
446,51761,Round 5,19,Mike Dunn,Jason Smith,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mike Dunn,England,False,False
446,51734,Round 5,19,Craig Edwards,Jason Scott,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Craig Edwards,England,False,False
446,51767,Round 5,19,Paul Gibson,Darren Clarke,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Paul Gibson,England,False,False
446,52778,Round 5,19,Dave Gilbert,Paul Medati,10,7,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Dave Gilbert,England,False,False
446,51769,Round 5,19,Peter Gilchrist,Dave Martin,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Peter Gilchrist,England,False,False
446,51782,Round 5,19,Surinder Gill,Brady Gollan,0,0,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Canada,Brady Gollan,Canada,True,False
446,51750,Round 5,19,Joe Grech,Martin Dziewialtowski,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Malta,Scotland,Joe Grech,Malta,True,False
446,51740,Round 5,19,Euan Henderson,Steve Prest,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,England,Euan Henderson,Scotland,False,False
446,51752,Round 5,19,John Higgins,Martin O'Neill,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,Scotland,Northern Ireland,John Higgins,Scotland,False,False
446,51730,Round 5,19,Bradley Jones,Ian Brumby,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Bradley Jones,England,False,False
446,51778,Round 5,19,Steve Judd,Dermot McGlinchey,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Northern Ireland,Steve Judd,England,False,False
446,51760,Round 5,19,Michael Judge,Steve Campbell,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Ireland,England,Michael Judge,Ireland,False,False
446,51733,Round 5,19,Colin Kelly,Joe O'Boye,10,9,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Ireland,Colin Kelly,England,False,False
446,51755,Round 5,19,Mark King,Paul Tanner,10,3,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Mark King,England,False,False
446,51765,Round 5,19,Oliver King,Mehmet Husnu,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Cyprus,Oliver King,England,True,False
446,51784,Round 5,19,Warren King,Ian Williamson,10,5,1993-1994,1994,World Championship,England,1026400.0,Professional,Australia,England,Warren King,Australia,True,False
446,51729,Round 5,19,Bjorn L'Orange,Nick Dyson,0,0,1993-1994,1994,World Championship,England,1026400.0,Professional,Norway,England,Nick Dyson,England,True,False
446,51772,Round 5,19,Sean Lanigan,Daniel Murphy,10,6,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Sean Lanigan,England,False,False
446,51776,Round 5,19,Stephen Lee,Richy McDonald,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,England,Scotland,Stephen Lee,England,False,False
446,51779,Round 5,19,Steve Lemmens,Bill Oliver,10,4,1993-1994,1994,World Championship,England,1026400.0,Professional,Belgium,England,Steve Lemmens,Belgium,True,False
446,51739,Round 5,19,Eddie Manning,Anthony Harris,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Eddie Manning,England,False,False
446,51771,Round 5,19,Robert Marshall,David Rippon,10,8,1993-1994,1994,World Championship,England,1026400.0,Professional,England,England,Robert Marshall,England,False,False
